"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"13",0.432833248947032,0.115389209627736,0.0525151920268606,0.0696508042356805,0.0560368826297896,0.12582677968515,0.0680887769144606,0.0741559907526706,0.0565616962902798,0.0601298758015785,0.0512968336491754,0.0516630366265794,-1.95361932478861,0.0708057731795941,0.0570877563022009,0.0592658551356758,0.0736187385049007,0.0603230104192985,0.0541225366861051,0.0501754414128081,0.122976648160176,0.065132705517867,0.0465171756200898,0.079445356662905
"14",0.416946356236753,0.0995023169174558,0.0366282993165806,0.0537639115254005,0.0401499899195096,0.10993988697487,0.0522018842041807,0.0582690980423907,0.0406748035799999,0.0442429830912985,0.0354099409388955,0.0357761439162994,0.0708057731795941,-1.60410768516246,0.041200863591921,0.0433789624253959,0.0577318457946208,0.0444361177090186,0.0382356439758252,0.0342885487025282,0.107089755449896,0.0492458128075871,0.0306302829098098,0.0635584639526251
"15",0.403228339359359,0.0857843000400627,0.0229102824391875,0.0400458946480074,0.0264319730421165,0.0962218700974767,0.0384838673267876,0.0445510811649976,0.0269567867026068,0.0305249662139054,0.0216919240615024,0.0220581270389063,0.0570877563022009,0.041200863591921,-1.30231131385981,0.0296609455480028,0.0440138289172277,0.0307181008316255,0.0245176270984321,0.0205705318251351,0.0933717385725029,0.035527795930194,0.0169122660324167,0.049840447075232
"16",0.405406438192834,0.0879623988735376,0.0250883812726624,0.0422239934814823,0.0286100718755914,0.0983999689309515,0.0406619661602624,0.0467291799984725,0.0291348855360817,0.0327030650473803,0.0238700228949772,0.0242362258723812,0.0592658551356758,0.0433789624253959,0.0296609455480028,-1.35022948819625,0.0461919277507026,0.0328961996651004,0.0266957259319069,0.02274863065861,0.0955498374059777,0.0377058947636688,0.0190903648658916,0.0520185459087069
"17",0.419759321562059,0.102315282242763,0.0394412646418873,0.0565768768507072,0.0429629552448163,0.112752852300176,0.0550148495294874,0.0610820633676974,0.0434877689053066,0.0470559484166052,0.0382229062642022,0.0385891092416061,0.0736187385049007,0.0577318457946208,0.0440138289172277,0.0461919277507026,-1.6659929223192,0.0472490830343253,0.0410486093011319,0.0371015140278349,0.109902720775203,0.0520587781328938,0.0334432482351165,0.0663714292779318
"18",0.406463593476457,0.0890195541571603,0.0261455365562851,0.043281148765105,0.0296672271592141,0.0994571242145743,0.0417191214438852,0.0477863352820952,0.0301920408197044,0.033760220331003,0.0249271781786,0.0252933811560039,0.0603230104192985,0.0444361177090186,0.0307181008316255,0.0328961996651004,0.0472490830343253,-1.37348690443595,0.0277528812155297,0.0238057859422327,0.0966069926896005,0.0387630500472916,0.0201475201495143,0.0530757011923296
"19",0.400263119743264,0.0828190804239669,0.0199450628230917,0.0370806750319116,0.0234667534260207,0.0932566504813808,0.0355186477106917,0.0415858615489017,0.0239915670865109,0.0275597465978096,0.0187267044454065,0.0190929074228105,0.0541225366861051,0.0382356439758252,0.0245176270984321,0.0266957259319069,0.0410486093011319,0.0277528812155297,-1.2370764823057,0.0176053122090393,0.090406518956407,0.0325625763140981,0.0139470464163209,0.0468752274591361
"20",0.396316024469967,0.0788719851506699,0.0159979675497947,0.0331335797586146,0.0195196581527237,0.0893095552080839,0.0315715524373948,0.0376387662756048,0.020044471813214,0.0236126513245126,0.0147796091721096,0.0151458121495135,0.0501754414128081,0.0342885487025282,0.0205705318251351,0.02274863065861,0.0371015140278349,0.0238057859422327,0.0176053122090393,-1.15024038629317,0.0864594236831101,0.0286154810408012,0.00999995114302391,0.0429281321858392
"21",0.469117231217334,0.151673191898038,0.0887991742971625,0.105934786505982,0.0923208649000915,0.162110761955452,0.104372759184763,0.110439973022973,0.0928456785605817,0.0964138580718804,0.0875808159194773,0.0879470188968813,0.122976648160176,0.107089755449896,0.0933717385725029,0.0955498374059777,0.109902720775203,0.0966069926896005,0.090406518956407,0.0864594236831101,-2.75186693473526,0.101416687788169,0.0828011578903917,0.115729338933207
"22",0.411273288575025,0.0938292492557288,0.0309552316548536,0.0480908438636735,0.0344769222577826,0.104266819313143,0.0465288165424536,0.0525960303806636,0.0350017359182728,0.0385699154295715,0.0297368732771684,0.0301030762545724,0.065132705517867,0.0492458128075871,0.035527795930194,0.0377058947636688,0.0520587781328938,0.0387630500472916,0.0325625763140981,0.0286154810408012,0.101416687788169,-1.47930019660446,0.0249572152480828,0.057885396290898
"23",0.392657758677248,0.0752137193579515,0.0123397017570763,0.0294753139658962,0.0158613923600053,0.0856512894153655,0.0279132866446764,0.0339805004828864,0.0163862060204956,0.0199543855317942,0.0111213433793912,0.0114875463567951,0.0465171756200898,0.0306302829098098,0.0169122660324167,0.0190903648658916,0.0334432482351165,0.0201475201495143,0.0139470464163209,0.00999995114302391,0.0828011578903917,0.0249572152480828,-1.06975853885336,0.0392698663931208
"24",0.425585939720063,0.108141900400767,0.0452678827998916,0.0624034950087115,0.0487895734028206,0.118579470458181,0.0608414676874916,0.0669086815257017,0.0493143870633109,0.0528825665746095,0.0440495244222064,0.0444157273996104,0.079445356662905,0.0635584639526251,0.049840447075232,0.0520185459087069,0.0663714292779318,0.0530757011923296,0.0468752274591361,0.0429281321858392,0.115729338933207,0.057885396290898,0.0392698663931208,-1.7941785217953
